hero_id_1,hero_id_2,score
93,145,0.0037283479087821814
53,90,0.0037584315096315657
29,84,0.0038075638440265847
22,23,0.0038119101906045616
54,95,0.0038147170492053295
58,87,0.003816032178882156
46,57,0.003824500144464449
31,58,0.003833183054531064
12,64,0.003901825319981178
53,136,0.003935527683605167
67,84,0.003944456170992927
3,35,0.003957598910681481
31,38,0.003959305199680407
106,112,0.0040290891278223495
36,40,0.004055315671718351
76,91,0.004073372499111438
25,128,0.004092981687089381
16,26,0.004094131670379864
40,93,0.004105056004090446
73,113,0.004107195734300739
30,91,0.004122265256987778
28,85,0.004127745328343813
26,33,0.004140508518078234
72,105,0.004152408763180682
38,96,0.004159433231586518
3,59,0.004166769113448154
13,100,0.004179553277040393
64,73,0.00419225475332996
34,145,0.004235203344795824
16,49,0.004289626353200404
14,56,0.004323775189961077
23,59,0.004352192083353967
98,128,0.004376839251435782
49,67,0.004377470709731712
20,135,0.004393469439266884
9,26,0.004439980468477045
13,51,0.004444032449606894
7,87,0.004466940365038918
48,58,0.004479676416010936
9,110,0.004481387784498081
10,93,0.004491840913289302
100,136,0.004498835898667786
31,110,0.004508292745962095
41,88,0.0045097982313176965
28,45,0.004530473333136942
85,113,0.004551410717735793
50,59,0.004590298721701802
70,92,0.0045957458127454665
14,128,0.004619515087567638
10,37,0.004654880487170332
11,45,0.00467321177063873
47,88,0.004688074550145194
91,96,0.004714875586952494
62,129,0.004720543937421828
46,74,0.004761992106273372
20,84,0.004766353470421092
33,76,0.004840816661281999
29,76,0.004856184923997309
16,71,0.004872197280175183
54,81,0.004888214347893771
31,45,0.004900858016784637
54,98,0.004903912962559875
5,120,0.004915627375398746
72,87,0.004931370480926789
62,98,0.004939084185085041
26,72,0.004981310421086904
18,126,0.005002984174870662
37,102,0.005013636829181434
26,79,0.00501562378531456
70,112,0.005017700477418452
47,72,0.005028857433456935
42,81,0.0050466716885707585
27,87,0.005055747492516471
16,48,0.005184725689385938
71,76,0.005269714326758712
22,56,0.005270400012408527
29,108,0.005291153030135831
49,75,0.0053116912161249585
74,96,0.00532824364887674
76,83,0.005343928427234856
56,119,0.0054184029142752554
20,45,0.005445942071155341
47,138,0.005457874660265927
61,73,0.0054725653507929906
14,88,0.005472742602408709
65,101,0.005479709040606073
42,96,0.00549732522192159
16,84,0.00552458744670925
63,80,0.005524624396291755
27,136,0.005530643832603377
80,128,0.005536879426418007
4,81,0.005551440413490094
43,105,0.005564910304161896
48,74,0.0055669325093022914
15,21,0.005582489054141493
18,91,0.0055853281838933455
16,93,0.0056015674898477474
21,48,0.005617775775047185
40,68,0.005630354227570078
90,101,0.0056605672303248755
84,107,0.005674759052207601
56,126,0.005704453002954191
42,101,0.005710532096515952
84,97,0.005716029874375583
70,136,0.005721879127381979
27,73,0.005769604276717688
57,111,0.005800830505507171
32,72,0.005812564257969222
28,40,0.00581652502251917
88,97,0.005829476753614227
37,84,0.005849351740294106
29,121,0.005860870162596454
72,74,0.005869447032295583
86,129,0.005874895449962836
34,126,0.00588127490395679
52,97,0.005887141743121327
38,54,0.0058900145326591935
49,52,0.005914977640075647
85,136,0.005922952019662975
36,73,0.005944261644525772
48,75,0.005944953585927171
74,81,0.005955891052352169
54,85,0.006004255731892116
4,56,0.00601251684002313
12,17,0.006053703859317361
20,138,0.006068325922266249
13,71,0.006089569321350297
40,113,0.006143638793265516
21,61,0.006148418909054099
30,145,0.006192985121851624
48,138,0.006195297013422474
58,119,0.006225958282117139
44,136,0.006231938362292133
4,97,0.006255022177791336
14,17,0.00625862029066826
98,119,0.006264924869388566
4,22,0.006279931145795725
14,33,0.006292447159219061
121,129,0.006301102461983621
94,104,0.006316642813012585
45,47,0.006316972418428268
38,58,0.0063358127515442675
51,105,0.006337185720601712
59,123,0.006343237781671174
114,119,0.0063454689502747685
63,81,0.006384914699275823
1,3,0.006397169369352307
126,138,0.006404266716380502
16,68,0.006423543860410774
63,70,0.0064801628671028455
38,97,0.006508179722400864
31,91,0.006580812802929881
18,32,0.0065913027118305045
49,51,0.006608465123431384
22,76,0.006637647048602591
23,104,0.006637965887915487
86,138,0.0066948947805088865
50,81,0.006698202125288377
7,15,0.006713259114550119
33,48,0.006716932857296909
70,128,0.006726557084439144
27,91,0.006752632237671863
21,128,0.00675333552541163
53,109,0.006758855522915552
23,35,0.0067593741663274365
4,135,0.006761074229751474
23,81,0.00677360538237759
2,138,0.006799018388802147
91,129,0.006841240109519697
33,35,0.006850794555469275
12,28,0.006855494636320292
76,98,0.006882617695085691
69,110,0.006885079795147964
46,71,0.00703639623587865
12,51,0.0070388656261551885
68,131,0.00708934270693351
39,73,0.007107308647936683
96,135,0.0071693694140898545
6,35,0.0072210561556703134
40,84,0.007260900482628063
37,65,0.007282750449342235
14,113,0.007285117006967989
16,70,0.007293337036426317
59,85,0.007326812832855523
26,145,0.00735134088112116
36,128,0.007358642113709957
36,112,0.007399640963385634
76,131,0.007448745072398122
15,56,0.007459173863351043
42,76,0.007489336296933935
104,113,0.007522722599507703
18,50,0.0075310513351115604
100,129,0.007538527137897544
5,63,0.007551968334934822
53,89,0.007602482541788136
27,110,0.007620023960252964
36,84,0.007641360595444291
15,96,0.007663369867180747
67,74,0.00782956076296415
27,128,0.007832454255430554
101,113,0.008049121122926328
31,102,0.00807987371136265
17,58,0.008095757728477593
4,95,0.008097676986017488
40,145,0.008107079828475916
8,136,0.00810943940781228
45,85,0.008113039839535707
41,105,0.008117942345560014
8,78,0.008181136224654884
22,43,0.00818580954614756
47,128,0.008202877213292492
75,136,0.008212927820366978
8,37,0.00821396349899084
50,72,0.008217981906772032
62,84,0.008267544322996145
59,62,0.0083070166625403
30,136,0.008309465100390323
46,121,0.008322133132459664
53,97,0.008322158081700282
30,45,0.00833105190626826
41,43,0.008342859132352776
75,128,0.008362151825375697
6,113,0.008387379221565405
23,83,0.008400544510413221
14,16,0.008477960260780515
7,49,0.008484902801104144
29,81,0.008509499427784561
6,13,0.008578240518562263
86,93,0.008588319547166712
35,87,0.008661162515504195
72,106,0.008692419447625332
15,60,0.008727028173433182
23,74,0.008743141270815213
105,113,0.008744402434550713
20,95,0.00874752850143068
13,26,0.008788869902386642
42,77,0.008794080578166441
42,88,0.0088065586862901
37,98,0.008853508278998667
12,77,0.008879805136173147
71,128,0.008893231273237823
56,129,0.008904044709671322
34,68,0.00893525700738318
45,101,0.008943839691565425
57,64,0.00894857955229994
48,123,0.008967434684054199
94,106,0.008975017190287149
108,121,0.009035298936347635
27,67,0.009052192903973633
73,145,0.009096705774961744
67,77,0.009111957020828565
25,129,0.009136455256884835
15,31,0.009181337557106262
40,79,0.009182336149869852
61,70,0.00918535065367132
8,14,0.009194180097868654
23,32,0.00920382859498381
70,123,0.009206233703989986
99,135,0.009247161936158932
23,113,0.009275813487058637
21,109,0.009299237401119653
21,68,0.00934376604852255
10,29,0.00935243383536516
11,81,0.009358913486117615
28,30,0.009379447911289418
15,74,0.009386724407414782
80,87,0.009387067864683019
35,80,0.009466379844817907
29,128,0.009484186394913552
48,98,0.00949663235627174
21,41,0.009525189100386355
8,59,0.009535042568877272
4,33,0.009540347520527348
6,129,0.009584724454849869
12,26,0.009592060400594904
94,108,0.009598777520705815
5,46,0.009608693575913207
27,123,0.0096317222601362
8,91,0.009657869711048761
28,33,0.009673905197502997
18,52,0.009698179142807462
34,93,0.009729360971436007
21,62,0.009814907205893952
48,109,0.009851975294191462
13,145,0.00985564754168583
63,73,0.009915584984305281
18,112,0.00991854849396534
15,28,0.009929963083377902
50,128,0.009938288752777469
74,84,0.00995723741796245
27,28,0.009958340635571106
62,87,0.010000218380473602
7,128,0.010018244200795556
14,29,0.010041462045777938
72,97,0.010070966748991439
4,6,0.01013692919344561
16,94,0.010198164390215703
21,97,0.010234698245089935
27,63,0.010262813530024006
74,92,0.010275656324523097
47,119,0.01030130147629521
79,136,0.01032986964267013
67,137,0.010341760921932175
18,82,0.010342637836640245
22,128,0.010350416575686139
85,121,0.01035395358483826
38,108,0.010366365246574083
7,26,0.010374395463098707
65,129,0.010424318887478079
2,13,0.010425817972535723
15,111,0.01042801022882378
8,27,0.01044473321561279
16,119,0.010455622572992485
81,85,0.010482512422511303
56,128,0.010537757662771097
14,121,0.0105410420139892
7,60,0.01056925741292536
7,80,0.010610993439110206
56,112,0.010691273174289417
50,62,0.010703682733532394
73,85,0.010740621577529974
76,96,0.010777663317864561
1,46,0.010817172135636044
96,97,0.010885665314630866
67,123,0.01093316390672805
46,48,0.010959319428695713
14,43,0.010976481224713175
63,123,0.010995783752123678
25,93,0.011029636465675785
51,136,0.01106606578107261
31,67,0.011069058744401894
60,84,0.011077585869064488
67,110,0.011088310396541678
101,121,0.011100544532628098
62,74,0.011132076435603933
28,61,0.011156413752588579
41,113,0.011180099690600465
59,84,0.011240681552137977
27,103,0.011269629789808167
16,110,0.01127823678162726
28,32,0.01128155924402141
63,68,0.01133754739877435
27,58,0.011347721482349082
30,49,0.011386815705847098
45,126,0.011388267967750276
41,53,0.011414130524661392
129,136,0.01141923696271524
59,128,0.011434361176969055
60,138,0.011442827584464965
96,98,0.01147351709236033
5,74,0.01148266506928558
22,60,0.011499693892418006
9,85,0.011514199394092706
94,128,0.011516086905682288
3,49,0.011523276528858872
15,131,0.011539064547843425
18,67,0.011555487618452043
26,112,0.011594926888443435
10,71,0.011600049568780468
21,58,0.011608105793758483
1,22,0.011632512659158767
53,59,0.011655336928419635
83,97,0.01166891845115664
36,48,0.011680514299238443
6,110,0.011723689044694341
114,131,0.011727582975459616
17,101,0.011733548012346717
39,112,0.011736640442829849
68,102,0.011846799480614068
35,112,0.011857055244945847
18,59,0.01185832666283465
60,101,0.011860015904976762
32,44,0.011894961156282968
87,88,0.011903969147992521
19,109,0.011911005220206772
26,129,0.011981467570071458
29,75,0.0119843449567133
68,136,0.011985146400969149
6,37,0.01198548530207555
81,102,0.011988253586083908
19,123,0.012028032983140813
1,68,0.012036258950888112
13,40,0.012044458492341814
25,58,0.0120525199740113
42,43,0.012092100937561745
16,111,0.01220764129349916
22,41,0.012220555928592669
23,108,0.012229003444527764
1,113,0.01224177512370872
95,138,0.012248208723859566
32,109,0.012290543418158939
104,129,0.012307801435994081
40,128,0.012326824209457521
81,138,0.012330328035709548
87,138,0.012367324947077929
10,111,0.012404265340410392
1,81,0.012427844007267597
43,53,0.01243114945125362
2,136,0.012452289233889857
42,128,0.01246905107819718
22,74,0.012504761332100434
25,64,0.012527348954746442
27,49,0.012540366877433318
19,49,0.012581362759432613
10,119,0.012607263464114837
51,79,0.012617475558326374
27,97,0.012618510396803284
51,95,0.012620368160850104
35,72,0.0126254859623251
10,34,0.012642957498406215
44,99,0.01266169407467016
97,121,0.012701053220656011
60,76,0.012707650102262713
12,70,0.012738542895086025
31,36,0.012739133417409065
76,105,0.012751760670070111
43,45,0.012753446204652685
6,26,0.012757460581294566
4,64,0.012769282995018894
102,104,0.012776754015056069
18,21,0.012800751902929064
28,112,0.012812463818999809
27,121,0.012847066576329613
44,93,0.01285321692788527
19,34,0.012877991776425735
12,56,0.012884963768115987
44,110,0.012896978504119305
8,15,0.01290913677396932
4,101,0.012920446395069396
30,48,0.01292632564073104
42,71,0.012936927141244725
105,123,0.013003367243373476
25,73,0.013007939630154619
8,62,0.013018934440784391
42,108,0.013070333212376162
13,97,0.01307525024239653
18,87,0.013076065904326084
67,109,0.013110105356517021
7,33,0.01311862198283209
41,74,0.013121253506835295
64,87,0.013146011755152398
2,18,0.013186590717651603
27,113,0.013187758908524083
2,128,0.013190183956572676
2,33,0.013194450201343466
72,138,0.013216793404842664
1,64,0.01322281603131531
86,126,0.013264444711411305
9,112,0.013312043711059984
23,121,0.013409575037630295
30,56,0.013418682719739339
8,21,0.013422016016448879
81,105,0.013447151340292784
45,48,0.013447742794048145
48,93,0.01346749188095736
18,43,0.013485837135643997
6,11,0.013487558196636495
13,58,0.013551491361447177
9,79,0.013566338363788621
39,95,0.013573649882153371
10,75,0.013595025892762402
52,75,0.013598980045023357
70,113,0.013600327857988481
27,74,0.013602825711844457
12,123,0.013637119452443447
75,92,0.013682847506537144
52,104,0.013724764020599522
48,86,0.013755751764956414
17,59,0.013763803878159342
11,59,0.01376678869242054
30,62,0.013810682241473637
3,64,0.013824278967620174
39,138,0.01389351323489274
14,123,0.01393687103781438
5,59,0.013950844587096833
19,111,0.013973890512719911
27,52,0.013988943636037976
22,131,0.014000929956027863
86,145,0.014012470533248556
19,129,0.01403898189211883
33,64,0.014105616152121803
12,105,0.014112689489617358
44,64,0.014116772361161933
8,112,0.014133670658806219
129,131,0.014159467113001756
4,29,0.014175326280785994
6,121,0.014180380721121877
10,57,0.014184826889161617
15,97,0.01422001538358364
31,56,0.014236808764823694
1,123,0.014256276748805363
22,129,0.01431096534883236
76,95,0.014317344818347788
70,97,0.014330158577017138
1,74,0.014333133822527433
20,123,0.014338892981330287
21,119,0.014339116587857026
11,126,0.01434878424634023
14,98,0.014361877044846594
72,109,0.014370163267072689
41,73,0.014370537986404752
62,95,0.014398445806784732
71,119,0.014413088392546403
46,128,0.014413714599363137
37,74,0.014458772889126004
63,145,0.014467958530385017
41,97,0.014493621365997578
84,128,0.01452480130290934
3,74,0.014537620248822547
27,32,0.0145468766469522
7,73,0.014551581472988406
30,128,0.014606588957057909
5,96,0.014614578113799348
37,79,0.01462006470883137
94,137,0.01462758362476857
11,33,0.014630800665767607
105,131,0.014665308127759902
17,107,0.014679244802088931
37,40,0.014712499615074592
12,75,0.014719938097060736
93,128,0.014725257588331597
6,57,0.014726555056578383
34,106,0.014777241432170796
56,98,0.014800793124230327
4,41,0.014810163835371926
14,59,0.014814742198204
22,67,0.014825571805285542
36,79,0.014835867004676317
26,59,0.014929179379159274
50,70,0.014950683077578408
45,58,0.014959883702852728
5,48,0.014977613151890001
38,129,0.015012032634853512
14,112,0.015019259700023047
91,98,0.015019485730094373
27,101,0.015053487087544393
7,9,0.015053879337328824
76,79,0.015063796539540819
20,57,0.015094507739122132
8,22,0.015109706394829892
14,137,0.015142624146634143
26,43,0.015146285780876012
22,49,0.01520530447301316
83,104,0.015213819031332898
30,110,0.01522517115828681
11,98,0.015240137809961474
40,60,0.015277594137150463
97,110,0.015277713958049999
84,87,0.015286278315408741
93,121,0.015303943078064153
61,113,0.015342733708272771
2,15,0.015373298096923782
34,44,0.015391792501806167
20,43,0.01541008851901804
63,79,0.015448144750481674
18,119,0.015477051594471714
33,63,0.01548425988741553
20,56,0.015489794601651785
45,107,0.015490840922948057
12,71,0.015509394311678637
68,97,0.01551048411946565
37,85,0.015541175798684526
18,74,0.015542173044116758
34,112,0.015554202721536126
35,59,0.015592944575940348
32,81,0.01560128074439604
35,41,0.01569191121257968
46,47,0.015719722373135125
29,71,0.01576428626939297
47,56,0.015782932301899588
6,90,0.015790622073089622
8,107,0.015825445225051804
7,137,0.01586353054222428
2,64,0.01586658829479526
75,93,0.01587245887103106
78,104,0.015888019560540645
8,128,0.01589078282181866
37,136,0.015922837785760535
87,91,0.015940054608447163
38,72,0.016007597719978228
55,105,0.016067461279348716
28,70,0.01607139690778958
6,52,0.016080212806358962
99,128,0.016084138299764628
25,53,0.016129474092464235
47,135,0.01613175443363568
89,97,0.016135488612270932
52,123,0.016168157180720177
43,75,0.01619835263904823
83,128,0.016248249502718637
48,136,0.016248501545573224
49,105,0.016258490887707644
27,64,0.016328825414898274
2,23,0.016397959470102363
54,110,0.01641742375481159
51,70,0.01643155045039779
42,48,0.01643534483210729
35,136,0.016476259304405827
44,72,0.016479305064799332
48,72,0.016488051028878514
22,107,0.01653720773453138
74,79,0.016543204188140925
49,137,0.016562883970406006
69,76,0.016564090199715775
13,137,0.016586067166066143
1,62,0.01658735999811034
73,109,0.016601520438987383
34,79,0.016611545179849307
56,68,0.016623841267082495
29,91,0.016649179441219353
22,39,0.016671102750199118
20,111,0.01670497767129009
8,26,0.016709989124822244
58,74,0.01674792986510898
75,110,0.01675734826300479
78,84,0.01677354971231282
48,110,0.016784140241287382
111,136,0.0167932221832211
26,55,0.016804368714849582
29,82,0.016807942985986313
76,97,0.016825574019541545
5,84,0.016867474534845606
42,61,0.016924060390322793
46,107,0.01693394335798082
97,123,0.01702954480544816
48,95,0.017055439221448032
1,56,0.01706330239787157
29,56,0.017079837484705984
5,17,0.017082002496673188
11,41,0.01708705967848656
62,111,0.017097383198801275
67,73,0.017120401640467575
93,111,0.017178377088278574
40,71,0.01719237806043683
19,100,0.01719796814478003
28,56,0.017201455213703754
40,45,0.017201760871498828
72,81,0.017238873465542204
84,110,0.017244452062898652
39,136,0.017255313644560677
60,62,0.017257623085768503
119,131,0.017265255389237455
12,93,0.017339140414773302
16,17,0.01735743964250669
45,76,0.01735908956388399
77,101,0.01737049032860505
44,112,0.017385850483634058
87,129,0.017404440561293644
35,110,0.017425376544121574
36,107,0.01749164103808931
2,74,0.017518681307803874
54,137,0.01754057451415747
13,73,0.01755505020935816
20,145,0.017560733174848964
8,48,0.01757391687786325
101,110,0.017595640274008728
15,85,0.01761506687068415
23,119,0.01765783668529136
94,135,0.01767727764456417
94,123,0.01768620316758507
5,62,0.01773713815143496
85,97,0.01773932634887332
34,138,0.01775151008235437
2,26,0.01777738709267529
11,97,0.017777930792833962
88,91,0.017838396329034945
10,53,0.01789578931143626
104,110,0.017910876003537024
52,70,0.017933145981090637
18,136,0.017933668227246458
73,119,0.01795480597706789
7,72,0.017954982817621867
69,97,0.01796832258931208
44,103,0.018006273782281756
70,83,0.01805252952673264
64,93,0.018065975105820142
36,135,0.018071988447475484
36,137,0.018100427500751692
21,86,0.018108563193009297
42,56,0.018156830964759618
97,137,0.018171634077283283
12,39,0.018236984528092304
93,94,0.018262736992593176
63,86,0.018332429777602854
31,33,0.018332946228478364
48,119,0.01834811797512914
37,138,0.01835467566815563
103,104,0.018367478955347738
23,48,0.018422438909016625
43,108,0.018438119645429685
50,96,0.018490446956527795
11,46,0.018506635169514563
28,73,0.018511112879141978
61,87,0.018541216628547574
2,72,0.018542518958385323
9,39,0.01854501682598353
19,114,0.018605167357804542
39,123,0.018608408441409985
7,82,0.018626098142887404
30,68,0.01868191608973646
39,61,0.018752733088325035
48,101,0.01876723124076629
22,46,0.01877726582793726
10,38,0.01878765092331719
18,72,0.018807419928862534
40,85,0.018851655909641885
48,62,0.01887979477334306
36,74,0.01889000074256697
71,95,0.018916410269058548
77,87,0.018920494177872338
54,77,0.018931213674972525
30,90,0.018937563976597793
8,145,0.018954363795571028
35,93,0.018988478234872652
54,87,0.018995760006352058
67,96,0.019001752016710283
36,80,0.01903719946921345
51,138,0.0190662336385774
7,43,0.019099633951936257
2,120,0.01910409455302181
39,145,0.019123104356238374
18,58,0.01913947688946882
31,80,0.01914664713001879
42,67,0.019163697546341174
100,106,0.01916578520818818
98,110,0.019212774593802773
12,86,0.019224048414561157
70,71,0.01923144825833678
93,123,0.019236387056317528
14,48,0.01924516980010582
40,97,0.01925239803807277
40,53,0.01928542377761089
50,97,0.019324497806976093
71,101,0.01932923786212226
51,52,0.019338052960207297
35,113,0.019340600051404144
18,65,0.019376882270663587
13,110,0.0194456883772971
36,39,0.019448541387285467
34,41,0.01945344084948125
2,91,0.019459692903414316
27,33,0.019465624030097217
57,98,0.019484645157180513
16,29,0.01948726424461311
8,17,0.019516329481519823
39,93,0.019534819519246627
14,15,0.019557108575673054
23,123,0.01959987448353523
8,28,0.019615428577379967
67,76,0.019650419777859418
39,97,0.01967154918413394
105,121,0.019727479053615493
35,60,0.019740053842730032
35,108,0.01980594123754975
10,48,0.019821814088252898
6,56,0.01984114475804566
20,28,0.01984765706832503
2,103,0.01984944604637029
74,123,0.01986793310896523
13,91,0.01991290890710784
20,113,0.019916509426842754
2,79,0.01993784354632444
2,145,0.019965538334108746
15,46,0.0199691629251898
9,59,0.020028274437615456
5,105,0.020033081601432245
13,128,0.020039485525640943
26,97,0.02007678932144552
4,18,0.020077120860088227
6,61,0.020146770577188056
88,128,0.020147649253157485
39,65,0.02017432304407807
46,135,0.020199366327569024
26,74,0.020204248155861415
11,91,0.020205882860934055
70,74,0.020216788589721868
44,74,0.020240803698576726
39,46,0.020254825843173396
36,91,0.02026053754417978
29,100,0.020271321315152135
6,32,0.020271916068621
45,131,0.020283144510954365
28,101,0.020295146142908504
38,128,0.02035346815918254
75,79,0.020368064521396834
76,145,0.02038249661833047
14,26,0.02038474978517646
88,129,0.020398813865534993
17,57,0.020443907824506447
57,81,0.020528887972311893
45,87,0.02053507576615199
16,20,0.020536690957077663
13,18,0.020540288115041494
11,82,0.020570015640560046
5,16,0.020571675102122655
30,84,0.020596708721531853
100,121,0.020661494053149376
121,128,0.020662370266690933
30,123,0.02069653269224969
14,23,0.02071141586980857
87,108,0.020779164394499672
77,98,0.02079213309172756
47,71,0.02079378146328348
56,123,0.02079648044012289
50,63,0.020804716410247504
11,136,0.020864933838528166
2,43,0.020892012150133143
19,38,0.020902623751657246
18,98,0.02093370151053009
23,29,0.02099653691699843
31,39,0.021005001063119644
112,136,0.021007963502106097
7,91,0.02104651874850816
102,112,0.0210752868714571
39,128,0.021102486548837174
63,111,0.02114667144975413
50,101,0.02115129565006324
74,110,0.02115180994200061
54,129,0.0212132049987096
36,85,0.02121570866643896
44,60,0.021251138771487876
64,100,0.021276662307677885
18,93,0.02128886432902033
57,74,0.021324917326447423
33,54,0.021365156029409804
18,96,0.021379762816225445
40,91,0.021382375039037393
31,95,0.021383317261274182
63,119,0.02142222270543237
105,145,0.021426220167519383
7,63,0.02150344929246062
13,43,0.02151727345814486
7,136,0.02153743554750276
73,93,0.021548756154082582
34,53,0.02156341855480204
105,136,0.021632863345675823
8,138,0.021635919589131802
109,138,0.021660082749520693
20,22,0.02168766617665918
82,136,0.02169988901165998
28,39,0.02171917238206078
10,49,0.02173236101967857
20,85,0.021762148115935798
20,33,0.02176465061271793
52,76,0.021784373941421742
94,136,0.021788942858040894
103,135,0.021799102584565078
7,65,0.021800551110991218
14,73,0.021844236236670644
75,108,0.021855004478090523
19,138,0.02187474876711054
16,59,0.021893441547944925
26,106,0.021912262392797976
47,64,0.02192336563717273
34,58,0.021934675395271663
20,60,0.021949378722273205
81,106,0.021981266713368364
30,51,0.021998287871507594
9,93,0.022045482896273727
8,74,0.022078522227041875
42,93,0.022079434483690097
48,126,0.02215580040841425
20,104,0.02217849265028804
20,70,0.02223452300784945
13,129,0.022264137507720605
54,97,0.022285749241313435
2,62,0.022286423156047563
11,35,0.02228931232773068
7,48,0.022299430153705724
53,138,0.022315885273546776
1,97,0.022350935362715374
13,123,0.022361618049221987
33,52,0.022393565958235162
13,121,0.02244262071349623
52,110,0.02246735448708026
21,52,0.022530238045560425
105,138,0.022556278168980815
12,57,0.022571105178355366
62,75,0.022587140240799775
84,93,0.02259951274419436
1,44,0.02261930791207667
46,110,0.02262633741177067
57,101,0.022634418567562875
30,73,0.022639894872404365
30,81,0.02265229040649508
1,29,0.022702765379021828
22,136,0.02272500413091072
36,76,0.022741857177593916
7,103,0.02277545317801377
38,53,0.022803890583878772
31,105,0.022811504974279972
13,98,0.022815630000582343
31,43,0.02283056249828741
73,121,0.02286188218683105
104,136,0.022869456853564563
14,138,0.022883042750798388
7,113,0.02289779607116882
99,108,0.02300136993650992
17,105,0.02302267155410298
73,136,0.02306868576624388
49,108,0.023079982905960583
7,74,0.023117150828561583
72,119,0.023134217105213684
9,121,0.023158231996261214
39,74,0.0232004574217457
15,54,0.023201119695985373
123,137,0.02321182646029396
12,35,0.02321352714952396
22,108,0.02327459353063266
108,129,0.023284615836121403
100,105,0.023300583286350096
42,63,0.023304542494119396
3,5,0.023307234459027992
41,56,0.023333679748430647
65,75,0.02335013703480715
76,93,0.023391112594776886
23,93,0.02342254251389131
98,123,0.02343246586360692
9,72,0.02344920926457128
84,98,0.023455095600599885
81,121,0.02345687182305556
6,58,0.02347732864966756
26,108,0.023577132379006438
44,106,0.02364398571102827
37,51,0.02364796913894207
86,110,0.02372089277221756
49,91,0.023759798638833596
7,77,0.023765170779257883
27,39,0.023769157789557793
5,97,0.023775414596786115
51,71,0.023784034649177888
42,57,0.023830657641881525
64,98,0.02383079569888258
97,131,0.023879483798559753
15,137,0.023925226871519656
1,105,0.023950959865912225
25,120,0.02398691885231874
83,96,0.024016521356572174
94,101,0.024019037253967923
23,86,0.024022352356487364
44,91,0.024046457559514678
28,72,0.02405141314293846
18,97,0.024060216303401105
34,37,0.024087066731095286
8,33,0.024098918617882714
9,15,0.02411073720477208
5,13,0.024166772332317565
6,17,0.024174118068132855
2,50,0.024211343200135738
2,29,0.024221835335427766
54,58,0.024232626667564983
81,110,0.024270856292822773
71,74,0.024272493299899722
83,129,0.024330418412338795
3,86,0.024333961669552262
22,52,0.024338223260167102
35,105,0.024388202270810955
25,44,0.02439054945691005
53,123,0.024415266654350842
27,61,0.024416252518575265
65,87,0.024421836500199356
45,80,0.024438387703666242
8,18,0.024465084539355253
84,89,0.024470847985990196
8,63,0.02447240203149792
29,59,0.024508957626289463
46,112,0.024538263978974073
11,17,0.024566746694253072
16,62,0.024592864790243363
14,74,0.024629056999917243
104,128,0.02463839289724168
123,145,0.024678128147389122
40,49,0.024686381132219104
59,101,0.02474008792289739
54,128,0.024741601471089947
43,95,0.02476922449986474
14,40,0.02479226140646784
27,59,0.024794080080701275
60,121,0.024842098644538235
52,111,0.024849375813188912
16,76,0.024878815813646038
10,63,0.024912215484391376
7,35,0.02491546808280687
69,98,0.024927703962953462
102,108,0.02502688108046891
51,74,0.02504950261719363
56,63,0.025058660809066824
9,106,0.025105834114129144
119,120,0.025121149033654644
74,98,0.025139496249597104
30,41,0.02518079502274506
35,137,0.025209745753486223
7,107,0.025245521095815127
10,45,0.025258972479145436
37,49,0.02528846485253078
6,28,0.025349001791826975
45,109,0.02536376055075562
26,119,0.025403250277036493
1,119,0.025445930890319546
48,63,0.02545625442707311
53,72,0.025485340361580455
46,101,0.02549073156624604
12,95,0.02549089745208233
79,104,0.025512525169285483
10,74,0.0255200039847997
104,121,0.025523343078221572
42,73,0.025538425810385346
88,131,0.02555198175758755
59,110,0.025553290043841215
18,35,0.025597761352562587
98,113,0.025602532186839055
13,53,0.025621468973597183
8,9,0.02563239160695474
58,71,0.02566252489248283
27,129,0.025688713621285775
98,109,0.025691278506565773
20,47,0.025696692214752015
25,106,0.025714404530191026
14,91,0.025738382309048347
71,105,0.02576484939411139
73,79,0.025807432383133044
1,98,0.02581745009648584
81,119,0.02584954720790933
44,138,0.025865567098540876
45,71,0.02588167330961544
43,71,0.025884060802768394
16,18,0.025902046800513667
49,72,0.025905020567882908
49,138,0.025911381513498255
34,59,0.025923068398528315
5,34,0.02593635915602449
88,98,0.025942326601115173
102,129,0.025966075913170905
25,110,0.025969936188552478
53,63,0.025972095949901686
17,74,0.026001506713289158
71,97,0.026008592416686627
14,60,0.026026424063468
25,86,0.02604706035687604
42,121,0.026112361690387664
26,38,0.0261322264024747
6,34,0.026141160944411435
111,119,0.026145925032530104
29,39,0.026154212782254327
53,80,0.02622394791287508
54,107,0.026256897913257138
2,6,0.02627359758830683
13,72,0.02628764306169229
16,121,0.026298978641635884
91,97,0.02637746538738195
9,47,0.02640096873067277
120,123,0.0264267404798999
5,10,0.026474933531685063
94,138,0.026533415230586277
45,123,0.026534922858390264
38,86,0.026537314766440223
95,100,0.026537684158528696
28,38,0.02656282302032198
68,129,0.02657564744728058
25,121,0.026632326900118075
30,79,0.02664726450025201
76,108,0.026692240634378805
84,113,0.026696188051233416
22,123,0.02669865890270612
28,43,0.026736844398926984
104,123,0.02675671231655452
83,101,0.026768707806710368
71,93,0.026773564958751384
56,74,0.026803802146807887
42,74,0.026810965755226235
88,108,0.026856110682041634
75,97,0.026860036050280978
49,107,0.026919006223103836
