hero_id_1,hero_id_2,score
9,109,-0.04493289821614743
13,119,-0.04492261589257168
17,100,-0.04491480236933959
60,87,-0.04482225407023366
4,135,-0.044812352343675144
51,88,-0.044769995207440294
15,106,-0.04476708561566062
75,99,-0.044714587546062
50,63,-0.04469124941794428
105,129,-0.04467588408024947
50,129,-0.044655650358210064
69,75,-0.04461916594931903
13,49,-0.04460716208910687
84,107,-0.04460346034365881
25,73,-0.044508400239126444
38,76,-0.0444798991506562
46,60,-0.04446855994439319
86,129,-0.044429932543864015
5,112,-0.044392408706100284
61,71,-0.044387539728586445
17,36,-0.04434220398837002
16,47,-0.04433477887456205
46,131,-0.04423702453505929
63,126,-0.044224551929576195
60,126,-0.04421555244625197
59,101,-0.04421083049255936
11,136,-0.04412535076542651
53,100,-0.044124186581522395
3,22,-0.04407517863953486
61,74,-0.04406268139885988
48,51,-0.044060555135433055
76,79,-0.043995262519518186
65,70,-0.04395019995310229
31,112,-0.04394631122102671
45,90,-0.04383288079429004
40,52,-0.04381019078225856
25,43,-0.043790849014614885
72,123,-0.04377202189653495
5,44,-0.043731879446883115
38,59,-0.04372515388676418
21,44,-0.043690204788486675
18,121,-0.04364376659433866
10,45,-0.04362323518755706
9,86,-0.043516030670197936
18,120,-0.04349493487280348
73,137,-0.043494908498963036
106,128,-0.04347291123218083
14,120,-0.043461893179215005
48,50,-0.043446096708096404
70,79,-0.043443934313489585
51,97,-0.04340280795155382
12,90,-0.043377809140365264
40,46,-0.04337183152626406
25,98,-0.043351059124583535
35,87,-0.04333107448783374
9,29,-0.04329779708219178
105,109,-0.04329118739067722
65,94,-0.04324091408311209
47,85,-0.04322096081026794
23,53,-0.04318340101881507
126,136,-0.04316584623432734
86,119,-0.043103925546958355
9,43,-0.04309964635689029
59,114,-0.043011937225285624
36,58,-0.043007882848190016
47,83,-0.04291663388523226
62,71,-0.04284367399154071
41,96,-0.04269836152196438
57,123,-0.04269077267418825
21,120,-0.042684724011145536
16,86,-0.042670032378998635
31,137,-0.04261294350951683
47,79,-0.0425649574940592
55,86,-0.0425603300131458
14,114,-0.042506991140593975
29,51,-0.04249860287643914
68,119,-0.04242970027328968
3,21,-0.04242177189827645
21,49,-0.042298096797802776
6,71,-0.04229416598253899
35,64,-0.04219344058700436
62,112,-0.04209972869414885
106,136,-0.04209778447839452
14,44,-0.04205973136747776
5,109,-0.0420297171511802
63,112,-0.04202699922835945
38,58,-0.04201095023817514
104,114,-0.04192850859604158
14,100,-0.041926927431774064
44,69,-0.041897268579020264
23,34,-0.0418898145777703
38,64,-0.04187404528161626
43,97,-0.04184017502742443
41,49,-0.04179277750787447
21,79,-0.041778483900986874
48,107,-0.041767355816869634
41,106,-0.041753610806421315
10,38,-0.04167248818850727
100,111,-0.041658649289108396
46,95,-0.041643413030588994
62,109,-0.041616769788192176
59,97,-0.04160249575935093
74,92,-0.04159509197479666
44,107,-0.041593634827741366
19,49,-0.04158783991859538
25,67,-0.04154556695558376
23,87,-0.04151988241767912
97,138,-0.04151712752975045
97,136,-0.04148486643018484
15,138,-0.041479056320026575
16,23,-0.041424837463445
30,91,-0.041408520629383494
46,54,-0.041392934544504656
34,111,-0.04131850725880809
1,53,-0.04130953197819226
25,99,-0.04125746151610932
21,86,-0.041230617974153005
21,97,-0.04121789403769888
35,108,-0.041186097954122036
44,136,-0.041131313825077676
32,47,-0.04108408873303743
36,55,-0.04104684589598101
46,74,-0.04104172892599345
12,136,-0.04099096103172184
43,54,-0.040946486740471744
32,54,-0.04093578586533558
18,53,-0.0409318826667483
34,58,-0.04091605412212457
62,85,-0.04083532238466181
1,44,-0.04082441750347976
20,69,-0.04081689739109057
49,69,-0.04079085758718187
73,129,-0.04078821895516421
46,47,-0.04076387334853293
41,123,-0.04075300490418632
49,129,-0.04074243100220537
45,100,-0.04072366795514892
53,136,-0.04072194333590451
17,136,-0.04069898131850652
33,129,-0.040683001568958155
26,32,-0.04067091916365678
3,16,-0.04064882468930636
86,90,-0.04060726665849479
53,77,-0.04058919909854469
5,26,-0.04054678028362302
59,85,-0.04052847386013492
5,19,-0.04052638213217874
60,101,-0.040491359427764995
2,4,-0.04047365703151984
46,104,-0.04046675971972219
41,136,-0.040464359453858734
54,111,-0.04046203145302707
38,85,-0.04044968013879502
37,112,-0.04040752682245741
38,87,-0.04031393162728092
73,105,-0.04029122886517056
37,43,-0.04028591531066639
21,32,-0.04028193736996061
40,105,-0.04024797275084058
109,123,-0.040233961986299194
42,81,-0.04019080334833125
96,145,-0.040184040887114914
1,137,-0.04013733961228477
63,101,-0.040114388920256094
35,100,-0.04009301597669812
11,105,-0.04002555949722614
61,101,-0.04001422262372101
21,105,-0.0400066100574088
8,69,-0.03999342147738916
11,99,-0.039976727788089084
39,57,-0.03996933033727662
112,129,-0.039964891086362864
25,84,-0.03993794887380564
9,108,-0.03993120354258117
6,46,-0.03991921290822542
21,99,-0.039885805359513415
10,123,-0.03985346351552305
19,121,-0.03982501809019029
23,123,-0.039803563332440506
95,96,-0.03970460669983644
21,39,-0.03967337815448979
31,69,-0.03965482510806728
30,120,-0.039618756350371986
22,98,-0.03960421422841731
13,109,-0.03960156311074425
38,114,-0.039578328384424655
85,94,-0.03946990920803245
21,25,-0.03943596340260974
50,85,-0.03942996542318428
126,129,-0.03942479523842218
28,98,-0.039419562009224696
74,107,-0.039419367801507676
23,84,-0.039410225645292396
42,55,-0.0393815967910594
16,106,-0.03935615762871447
13,45,-0.03933797227871816
71,120,-0.03930753362600464
46,70,-0.039305968131021884
44,114,-0.03929378989054855
2,15,-0.03925087562365165
11,46,-0.03924522962134558
35,86,-0.03923559656574643
21,58,-0.039191039070336
39,74,-0.03918796012178133
39,119,-0.03912003477852982
28,107,-0.03906411698398554
10,50,-0.03901785770126115
86,87,-0.03898704855610252
16,121,-0.03894700925628575
15,70,-0.038945829060445025
48,53,-0.03892923836756712
6,123,-0.03892131036090718
57,129,-0.03885486066337135
14,108,-0.03879164123250051
37,72,-0.038779133198770466
26,29,-0.03873665938095133
11,90,-0.03867024463265917
37,101,-0.03865257977881337
61,87,-0.038648325855112575
39,48,-0.03864469745053972
70,99,-0.038637514065651746
42,91,-0.03863330312324237
18,34,-0.03862983235797479
34,51,-0.03861842531189874
22,110,-0.03860645050193462
5,10,-0.038571128558948065
25,72,-0.038502497594833984
43,123,-0.038463963592820116
19,98,-0.03846212814646227
46,136,-0.038436926968363594
45,46,-0.03842715112869366
95,128,-0.038365166582399024
15,59,-0.03834754578552718
23,101,-0.038299532370546285
10,17,-0.038257244555290004
56,119,-0.03825248316167412
88,123,-0.03819545260292573
1,25,-0.03817258415521213
109,121,-0.038130741682300295
78,84,-0.038119644525143714
11,68,-0.038118602716913974
35,83,-0.03808681337932518
86,99,-0.038070514941938915
75,123,-0.03804702965948825
58,71,-0.03802961863159349
35,109,-0.03799214739656287
48,119,-0.037989910193884924
97,113,-0.03796456308094848
68,98,-0.03794921993993705
15,16,-0.037869969519108426
19,32,-0.03784977657102684
87,100,-0.03780884369239862
45,98,-0.03756383672242425
76,108,-0.0375592973013697
74,131,-0.03755166042548158
38,68,-0.037548963108987865
44,128,-0.03754139682840257
6,108,-0.03753415546981431
20,105,-0.03748956794650671
18,123,-0.037441975143425676
1,55,-0.037431517328059216
19,81,-0.03735951048699704
63,138,-0.037348054113339246
16,109,-0.03732659723309567
64,121,-0.03729699031596473
28,61,-0.037281086247411444
60,111,-0.03725210105072324
5,90,-0.03725170292237995
41,112,-0.03724574590844726
101,123,-0.037160769674556504
11,16,-0.037136465074661784
13,93,-0.03711027457679483
15,87,-0.037103317983401274
26,92,-0.037100462048482
55,101,-0.037044801957454354
13,53,-0.03702953311696022
44,137,-0.0370272219634718
54,113,-0.03697544794697666
25,91,-0.03696608324109091
70,90,-0.036955110702577065
82,97,-0.036936043030689314
6,43,-0.03693126613692771
12,28,-0.03692997535278025
27,123,-0.03692629596273067
40,45,-0.03690023469391135
50,86,-0.03687402060175998
5,23,-0.036800583456971625
40,47,-0.03672321364157621
18,64,-0.03670006985987412
9,71,-0.036690010627049685
6,38,-0.03668760134485116
36,99,-0.036667187763193165
73,83,-0.03666650009729322
97,129,-0.03665101980262808
76,94,-0.036603148735054714
40,43,-0.0365623673066256
39,47,-0.0365620291908087
17,74,-0.03653046259617371
57,84,-0.0364772445920416
56,108,-0.036472831828935015
51,119,-0.036415600703987805
9,110,-0.03637748234266469
49,121,-0.03637305563650828
4,41,-0.03635498307445578
102,114,-0.036348947264510656
58,119,-0.03631483425867543
88,119,-0.03630027036836292
53,70,-0.03628265705564904
19,106,-0.036273753517835294
46,72,-0.03623659317133282
23,74,-0.036217904218001085
29,41,-0.03619740554290579
86,93,-0.03617591762749511
17,50,-0.036084820141166984
29,48,-0.03607201549714201
49,73,-0.0360577499027262
53,62,-0.036047199245786254
28,90,-0.0360273921302508
34,84,-0.03602474173865683
52,119,-0.0359926773829195
11,33,-0.03596287631673206
49,63,-0.035946889902408796
11,89,-0.03594289686634311
99,105,-0.03594247168559522
79,135,-0.03592474303459947
32,63,-0.03591115915899795
25,102,-0.03588141581311133
38,105,-0.035864223743801105
3,75,-0.03585734115529332
36,52,-0.03583607875733841
35,88,-0.035816293270845456
11,57,-0.035796423509418474
59,105,-0.035767319655652885
29,136,-0.035766772427121285
27,103,-0.03573891721873884
56,110,-0.035734828242454664
46,120,-0.0357197552292664
35,50,-0.03570301133493997
87,99,-0.03568516168931041
5,62,-0.03567922579943861
4,39,-0.035643576389507214
68,85,-0.03558192036455782
90,114,-0.035551666071943766
9,77,-0.03555042032874389
5,16,-0.0355438469180111
19,96,-0.03553655887527002
104,119,-0.03553066090082424
14,58,-0.03548126169069199
32,128,-0.035422497503763195
15,53,-0.03538781325723689
64,95,-0.03538232332382801
1,82,-0.035372055383276146
71,121,-0.03531894804022995
36,59,-0.035315621732543157
6,49,-0.03530272941913498
53,97,-0.03522783197991769
21,112,-0.03521625282550389
37,64,-0.03516952643785093
5,21,-0.03512422771347978
7,19,-0.035115270872536575
35,62,-0.035109818719587405
35,95,-0.03510470466702226
11,35,-0.03509461950281911
12,73,-0.03509081795928376
75,98,-0.0350891301981931
23,45,-0.03506577583441922
44,52,-0.035059194776410396
31,33,-0.035043322311724634
15,44,-0.03501136942099636
101,105,-0.03499373412072859
14,137,-0.03498663178010081
22,32,-0.0349794693037877
6,72,-0.03497624805048005
54,62,-0.034894731900218745
98,114,-0.034845608168479425
53,119,-0.03484439005754564
25,83,-0.03482481332749937
1,17,-0.034812775655966466
14,83,-0.03480878996250891
19,136,-0.03478659662253958
25,27,-0.03477055352718478
13,88,-0.03476471472201231
64,73,-0.034743915459436
51,73,-0.03472796085586394
68,113,-0.034688340479881785
11,58,-0.03465575668702647
29,79,-0.03463024567344619
10,73,-0.03462555196386241
50,59,-0.034527239283489164
73,99,-0.03449251748635468
10,84,-0.034469786872559305
69,93,-0.03445547377944164
13,58,-0.03433950969917121
4,123,-0.03432461468601483
41,114,-0.03431852028041499
29,39,-0.03431441911494898
46,97,-0.03429701696657811
128,138,-0.03425565669954128
19,34,-0.03424605534762143
33,87,-0.03423719405932091
9,145,-0.03419559016043838
71,123,-0.03418693101121356
14,105,-0.03418624816555316
33,53,-0.03418372322711927
21,121,-0.03415377993688101
3,28,-0.03410727207187059
33,114,-0.034099881414755284
63,107,-0.03405676759001791
54,110,-0.03401448681429414
95,121,-0.03401334810997764
39,114,-0.03400393899229187
2,16,-0.03399710394461253
10,112,-0.033992652214181796
44,71,-0.03395858056777218
48,77,-0.033940149993008206
97,120,-0.033937306343331974
30,114,-0.03392803243669468
4,68,-0.033920755171966355
85,135,-0.0338876046657553
25,39,-0.03383260685300826
113,114,-0.03381577676643316
16,72,-0.033813770798128584
21,136,-0.03380238415073117
51,111,-0.033786058101342276
85,138,-0.03378603481480241
6,53,-0.03373196193144662
14,69,-0.033719683448730164
34,38,-0.033688394787718734
22,119,-0.033649288571337255
53,120,-0.0336333513366085
1,123,-0.03356300424913
93,100,-0.033538103853338885
87,113,-0.03351251343850786
13,41,-0.03347958827341496
44,70,-0.03347366154418424
72,83,-0.03345688329276486
59,86,-0.033426278021323086
53,59,-0.03341865061052118
88,99,-0.03338842214310206
17,93,-0.033387570632928965
28,106,-0.03335976357530529
22,64,-0.033358295300354224
6,110,-0.03334577893226265
59,71,-0.033344887822390756
85,90,-0.033214140933226666
62,110,-0.033188757168186256
61,129,-0.03317899241735084
47,98,-0.033165568757946684
86,131,-0.033159951407501
16,31,-0.03315675416176356
109,110,-0.03310457209748885
1,21,-0.033082059629435556
33,97,-0.033046062526665365
4,114,-0.03304355359926453
39,107,-0.033037647081258226
6,112,-0.033002696396464914
98,111,-0.03295065862554303
6,47,-0.032947794134549846
55,63,-0.032926542393527714
39,103,-0.032922812492903686
79,123,-0.03281035721593989
61,111,-0.03271909947652868
7,25,-0.032714264752126354
11,83,-0.03268927570284186
52,56,-0.032688763020745915
20,93,-0.032680072228945645
35,89,-0.03267744092554198
36,137,-0.032676155533895856
17,44,-0.03267361365234589
9,17,-0.032672232454995176
11,86,-0.03261407660824461
5,70,-0.03260659959803136
17,71,-0.03259986357574046
48,95,-0.03251028168185249
10,27,-0.03248878557412016
28,105,-0.03245724506872594
97,99,-0.03244383359514397
16,63,-0.03244209368067075
12,84,-0.032416879913233554
59,104,-0.03241234045179431
22,44,-0.03240775785336658
83,86,-0.032349597354755455
2,99,-0.032345489438485864
27,88,-0.0323299274238536
93,135,-0.032291369481943
48,90,-0.03226319117722942
73,87,-0.0321450246520959
67,88,-0.032113362169497395
32,72,-0.03209156060267737
2,10,-0.03199122256459164
36,74,-0.0319661487576503
2,37,-0.03193876408927593
86,137,-0.03185611974336122
74,121,-0.03184357282482836
12,46,-0.03183765238789543
111,138,-0.03182721520733034
33,59,-0.03177540044578819
60,86,-0.03176980472095736
48,138,-0.031752805581447774
5,68,-0.0317256097411453
44,81,-0.03171288916154702
23,85,-0.03170262592863626
53,99,-0.03163180283997541
36,73,-0.03162496015669841
11,88,-0.03159110855123731
38,123,-0.03158611713820114
123,137,-0.03158269408765124
44,64,-0.03157245069648218
86,96,-0.0315589037060644
26,72,-0.031555206651324996
53,93,-0.03152071450821481
35,52,-0.03151457065050017
39,49,-0.031503832788796315
5,33,-0.03149595913364611
60,84,-0.031483097379362224
37,137,-0.03145565371283682
34,95,-0.03145424195869395
34,94,-0.031441643414718
68,114,-0.031424187459512753
15,28,-0.03142165757191773
39,44,-0.031417050351223996
71,131,-0.03141357276768525
4,74,-0.031363239861036396
19,30,-0.031350764646520535
70,98,-0.03133199592173458
123,135,-0.0313255351393853
104,138,-0.031296980613430614
2,38,-0.03125300892864402
105,106,-0.031228645536591104
40,110,-0.031207518511170484
18,35,-0.031198504811036754
2,65,-0.031130246516308913
9,114,-0.0311289074545521
54,69,-0.03112007337200262
8,38,-0.031117403171287528
19,39,-0.03107261380300158
34,53,-0.031040702825947453
21,137,-0.031002099201895283
98,105,-0.030986520087941505
38,100,-0.03095598747681294
60,62,-0.03094214462619438
67,129,-0.030900191842402946
1,106,-0.0308757879068417
15,74,-0.030848276482740133
2,32,-0.03083639263318072
72,102,-0.030825527830329214
39,128,-0.030819834179249328
114,129,-0.03081495207532997
20,98,-0.030790060284831167
35,69,-0.03077656711219473
34,69,-0.03074297353591482
123,136,-0.030728363359790067
18,72,-0.030681493766499368
3,123,-0.030672216116010897
29,100,-0.030660355703481412
36,43,-0.03061587398311766
10,88,-0.030596689197767868
18,112,-0.030591818332190934
5,123,-0.030573370666575228
7,23,-0.030563999334314362
11,92,-0.03055974199861522
28,88,-0.030546240704710792
4,97,-0.030520027056564147
35,47,-0.030506274777697406
97,128,-0.030472873042249993
14,33,-0.030373843620861263
45,114,-0.03036948730003225
35,57,-0.030342079905776753
35,129,-0.03033571616806119
35,103,-0.030330839390856734
3,59,-0.030315989507241514
51,71,-0.030315008213909922
47,96,-0.03031000574091547
72,100,-0.030299370820831728
15,68,-0.03029196062009132
58,114,-0.030264504510680634
12,93,-0.030213307137674172
23,44,-0.030208721749305778
18,69,-0.030201221243333187
64,82,-0.030189775772594185
27,101,-0.03018460815055085
23,104,-0.030145860972247196
34,36,-0.030127637348601355
10,74,-0.030110261410920713
75,138,-0.030084734399028035
22,81,-0.030084249062360235
44,51,-0.030036065032377934
13,47,-0.03003106627189278
34,93,-0.030028834796989978
13,15,-0.03002525220630159
21,35,-0.030017082586157373
35,37,-0.03001498692811555
3,10,-0.029959081538655397
98,113,-0.029953023368716525
8,63,-0.02995255445531425
58,85,-0.02990722378641847
26,34,-0.02981089916586327
94,111,-0.029808583940762245
3,13,-0.02979436790663126
45,53,-0.02974833730570947
8,54,-0.029745952169660583
7,41,-0.0296329363536304
44,145,-0.029612316989877097
26,37,-0.029601711863988467
5,86,-0.029582610050580438
71,99,-0.02957839343540203
86,98,-0.029568296877515998
17,57,-0.029556092175493598
19,45,-0.029547742283160094
22,62,-0.029498386171139035
59,129,-0.02948777099313238
44,123,-0.029435412795108307
4,98,-0.029356688437137624
49,128,-0.029318978318293887
25,44,-0.029296947344359225
35,78,-0.02925776048585016
29,101,-0.029180399910751942
42,95,-0.029169990504617438
31,46,-0.029166007002788763
59,98,-0.029164544810671933
25,63,-0.029139912014769564
119,129,-0.02908904376108057
3,97,-0.02902712054283052
26,33,-0.028997099345228206
5,126,-0.028975188473395086
44,75,-0.02896505516925668
2,55,-0.02895091286175422
6,61,-0.028931755063837605
94,129,-0.028912654190827225
83,87,-0.028839243494419686
62,84,-0.02883916358882843
47,123,-0.028823129446458318
84,90,-0.028821810603685605
53,112,-0.028803866078659257
75,145,-0.028753402439099518
6,90,-0.028753282445239448
22,33,-0.028724119486187694
30,121,-0.028723415525501117
15,79,-0.0287043974349252
19,126,-0.028698337383745443
71,87,-0.02868975036799254
6,86,-0.02867710008831048
60,136,-0.028673856545636034
46,85,-0.028666380053230744
41,138,-0.02864615396388326
19,48,-0.02864494036167725
26,105,-0.028634109393247953
11,79,-0.028623891804963053
11,63,-0.02860694946801512
5,88,-0.02858887219691103
39,97,-0.02857368690040729
90,105,-0.028572522451995486
31,128,-0.028560349597443913
27,126,-0.028556414129210672
72,121,-0.028550497774014694
8,25,-0.02853267024917322
3,6,-0.028528825917246314
17,123,-0.02852191881206234
72,128,-0.02851901414370578
19,67,-0.02851104897553841
27,72,-0.02850825754352415
34,123,-0.028493345390395164
25,131,-0.028451919080925092
94,119,-0.028394647614084056
64,86,-0.028392803078195084
81,102,-0.028376857975782155
5,53,-0.02836338659329335
39,109,-0.028342841213654157
27,64,-0.028299884732105873
6,106,-0.028297577345543057
21,74,-0.028227321370292657
64,108,-0.028212643248906655
35,63,-0.028184135194038396
60,63,-0.028171636498818264
47,70,-0.028090551217972215
83,102,-0.028062963914734673
60,119,-0.028062598500990243
4,53,-0.028043199815705855
81,111,-0.0280312672661453
7,86,-0.028023305059841963
34,136,-0.027997973676640253
21,106,-0.027989848401506645
64,109,-0.02794585484500106
119,136,-0.027923862506966546
87,105,-0.027850337583794682
3,135,-0.027848265461982824
1,10,-0.027831405829781275
96,100,-0.027810168686300873
35,58,-0.027766096880444957
40,73,-0.027761777941567978
25,38,-0.027688933945683447
34,97,-0.02768201749880861
85,91,-0.02765723236460549
26,73,-0.02764895182872934
5,36,-0.027643171283558865
44,112,-0.027637846198830418
7,10,-0.02762625585105921
10,86,-0.027582700041758945
64,68,-0.02757925074116968
83,84,-0.02755196660636855
9,10,-0.027533967566764628
34,46,-0.027443218550137427
105,137,-0.02739891576365594
39,101,-0.027393190291507885
53,68,-0.02737939163336911
76,131,-0.02736202197880605
1,97,-0.027351824903816768
17,96,-0.02734999423763318
64,77,-0.027329610723831277
3,74,-0.02731660070987607
8,79,-0.027306123321743536
76,97,-0.027275177195659528
6,64,-0.02726334771258271
31,73,-0.027252845703838513
44,86,-0.027233383211838547
26,47,-0.027230590928646325
26,81,-0.02722173449809373
86,136,-0.02721671348384913
4,100,-0.027210395343815585
6,99,-0.027209285687117335
53,102,-0.027206405727309146
40,69,-0.027157356493873297
58,98,-0.027156551867764833
57,114,-0.027077127117833666
81,85,-0.027072864138100894
57,63,-0.0270676128936706
53,123,-0.027063087988266288
22,114,-0.02704346592913992
16,100,-0.027037892498585236
97,101,-0.027037312612350206
15,26,-0.027036259092962645
22,128,-0.027016420051323098
42,89,-0.02699243833047238
62,70,-0.026985918651084073
93,101,-0.026984319904709064
62,126,-0.02695837638437043
63,137,-0.026934775241545972
93,126,-0.026899836693205836
11,81,-0.02687487715473935
52,99,-0.026817348155501686
71,77,-0.026804289681171545
50,110,-0.02674066440921724
54,59,-0.026718838953059654
41,113,-0.026678522018952933
71,72,-0.026674402537365305
12,26,-0.02667025293289982
7,90,-0.026659117495156592
18,136,-0.026655819921156176
11,61,-0.02665478240307062
60,105,-0.026643516011730706
21,64,-0.02658290283358139
44,60,-0.02657187007806966
99,128,-0.02652868147603299
25,129,-0.02651753507132648
29,49,-0.026504974043024654
54,106,-0.026486199593753146
41,135,-0.02640490432339465
9,15,-0.026326005539663022
26,129,-0.026320753595600044
20,80,-0.026320027237926924
34,54,-0.026311339483273855
64,97,-0.026292202474617665
93,105,-0.026226740507154955
20,43,-0.026186195264765733
21,123,-0.026185360046751427
53,101,-0.026142711488566783
13,86,-0.02610122619307209
19,97,-0.02606704542285565
101,113,-0.02600193507151133
41,71,-0.02600076721631661
13,100,-0.025984765971785895
74,75,-0.025976773626612826
113,121,-0.025945512697265083
53,69,-0.025934228573423368
38,75,-0.025929650521938463
85,145,-0.025929164711688713
70,86,-0.02592347914288673
5,95,-0.02591773701627731
7,112,-0.025911202392544297
38,101,-0.025883547833253695
44,83,-0.02585861464957173
46,137,-0.02585237850392097
53,96,-0.025815940705865903
121,136,-0.025813043614332676
19,95,-0.02579905463788673
12,105,-0.025789771162122832
81,136,-0.025733810938397994
41,120,-0.025730666224555776
64,72,-0.0257286653088612
6,42,-0.025725572190396673
14,17,-0.025720969253787085
42,121,-0.02571970349767566
17,129,-0.025705199000166212
10,81,-0.025701401936621848
14,86,-0.02562779203488036
39,65,-0.025623996283653028
11,93,-0.02562110973302706
47,119,-0.02559613442114067
6,65,-0.02549084080464059
6,74,-0.02549082271196834
79,97,-0.025437424262748254
18,108,-0.025406827538738963
109,126,-0.025390571069114243
64,93,-0.02537651430441118
64,129,-0.025317325676178948
25,111,-0.02530106310222885
2,129,-0.02528780744864878
73,123,-0.025224875250935974
21,72,-0.02516234626693753
75,108,-0.02514213303154278
58,87,-0.025059936813365935
48,101,-0.025044291746368574
34,56,-0.02501765750546192
27,58,-0.02498898120151294
18,73,-0.02495766264469157
99,121,-0.024956753440002033
35,128,-0.02494760166154686
119,138,-0.024931837191850825
22,120,-0.02492705621263175
1,108,-0.024866216012371933
81,114,-0.02484377656621367
32,105,-0.02483574096568264
35,73,-0.02482492848008594
63,84,-0.024820682187741472
76,138,-0.024803234853892353
22,138,-0.024774766669417858
49,104,-0.024747453059196955
6,68,-0.024747403183019212
39,86,-0.024738787599811962
106,111,-0.024732663835199953
2,25,-0.024674342913227953
48,110,-0.02466994139136569
72,86,-0.024644061667441597
40,44,-0.024628477591054965
16,91,-0.02458949414487277
3,14,-0.024587194308146043
15,95,-0.024578065813981087
74,135,-0.024567623142099426
59,110,-0.024567191883869632
28,58,-0.02454739806036571
63,64,-0.024533005614308545
76,81,-0.024500087541730775
39,136,-0.024491470955704253
4,16,-0.024419094074855485
17,38,-0.02441418458338651
10,21,-0.024404340783320655
26,114,-0.024392178837415568
13,25,-0.024372764705464678
36,72,-0.024367001602815797
76,86,-0.024349305603893256
63,97,-0.02434256370253779
36,126,-0.024333474275412548
63,90,-0.024320054128399826
32,74,-0.024314781365833482
11,106,-0.024269018729415115
13,38,-0.024237517458070013
9,45,-0.02419127866477827
38,97,-0.024183166583563398
26,109,-0.024182883493892193
47,97,-0.024170480446601528
42,119,-0.02410283663888152
45,95,-0.024042539338896496
6,105,-0.023998803137743496
21,51,-0.023987002622192888
15,22,-0.023980762664511435
29,93,-0.023958410111060757
10,25,-0.02391735026081948
40,63,-0.023916776712396226
72,81,-0.023906959867791122
9,56,-0.02387188335670115
21,68,-0.023860061564974888
14,46,-0.023855537936862625
16,44,-0.023784044723478004
85,119,-0.0237760453524945
42,113,-0.02376853135745116
71,114,-0.02376609881526176
64,110,-0.023750239063025758
9,128,-0.023741678849027004
16,80,-0.02371512085773736
25,70,-0.023607778098890475
22,68,-0.02358048415728292
11,59,-0.023576765750633277
73,86,-0.023493304546378657
44,87,-0.023489273009469624
53,121,-0.023472097515287893
34,86,-0.023448689142738288
49,102,-0.023425304865945074
21,81,-0.023363310003200577
76,110,-0.023360795879391605
82,136,-0.02336005311318501
22,86,-0.023356512475802893
26,63,-0.023341698110109277
25,114,-0.023306131056479107
22,50,-0.023305181399211727
47,86,-0.023304340956235958
16,145,-0.023284331526511548
5,22,-0.023278121680463726
84,89,-0.023243533061724164
10,28,-0.023241537467879048
21,100,-0.023210217120034293
68,81,-0.023209941198823192
19,40,-0.023199046407101853
31,34,-0.023158805919646475
61,64,-0.023110218968604435
6,121,-0.023084787126121775
29,95,-0.02307161966644955
95,123,-0.0230395537759866
64,102,-0.0230358524156567
86,95,-0.02303368195561767
114,136,-0.023020060649685647
25,110,-0.022991770803255485
26,95,-0.02291176683656254
35,67,-0.02288158739971924
23,94,-0.022879857962891603
26,59,-0.022875050945457165
34,100,-0.022831596862436687
41,102,-0.022830126209081036
7,56,-0.022791805215953587
43,87,-0.022780702497687988
71,107,-0.022776858913554243
84,100,-0.022742473130930474
2,86,-0.022737942383816323
38,109,-0.022729806918363238
23,62,-0.022720475115828642
19,112,-0.022714741559881013
23,86,-0.022709673787303486
4,35,-0.022697476084671875
5,43,-0.022649536510548574
21,87,-0.0226265943295898
18,74,-0.02260369241602389
100,104,-0.022601380168803864
33,72,-0.022596358695081253
30,110,-0.022592700147096023
5,15,-0.022554589808762737
26,99,-0.022550744373637965
25,62,-0.022549704970171613
5,105,-0.022536733904163053
42,129,-0.022518274927737503
3,31,-0.022513851165186727
26,27,-0.02250179370913119
53,64,-0.02248782215055628
35,49,-0.022485330617344534
16,120,-0.0224425435621442
4,72,-0.022365269764530904
7,34,-0.022354124808900144
7,53,-0.022350939033879025
34,87,-0.022322335299799323
26,38,-0.02231021509025144
36,109,-0.022277440834088502
53,90,-0.02222974153736501
5,58,-0.022222916447078134
12,129,-0.022213357797596867
47,99,-0.02217366606472676
21,45,-0.022165768559221477
44,88,-0.022143806334662786
27,69,-0.02213128982914714
46,61,-0.022103256706852592
64,114,-0.022099016115702308
37,39,-0.022093674021652798
17,69,-0.022093475546591412
36,48,-0.02200445767013881
25,96,-0.021997959161739522
37,40,-0.021992426257713582
58,136,-0.02195373603474554
71,76,-0.021928785066378187
46,119,-0.021909449842290263
97,105,-0.02190345968099161
15,52,-0.021863897411154687
54,99,-0.02186021373859587
74,77,-0.021802343733180796
51,123,-0.021786435558023842
11,18,-0.021769310933384856
9,123,-0.02172784736519029
69,128,-0.02169689150712456
98,102,-0.02169494214563744
29,46,-0.021658513076071195
38,48,-0.021657410792624343
13,43,-0.021655959137645786
102,104,-0.021650716369414513
68,73,-0.02163775708631871
44,68,-0.021631023260174242
110,114,-0.02157739247551349
2,5,-0.02154470645981038
23,97,-0.02153957940124135
11,38,-0.02150367699464273
39,53,-0.02150292938012338
27,34,-0.021491994534269532
33,71,-0.021469914426301362
46,86,-0.02145654049275425
37,49,-0.02145151943655016
26,107,-0.021449365515262053
14,32,-0.02142612503998892
20,38,-0.021423928860178076
39,126,-0.02140868788701361
34,40,-0.021374855580807095
106,123,-0.021357376746725443
5,28,-0.02133911171758529
40,59,-0.021294559592664408
70,114,-0.02128252361412203
