team_picks,opponent_picks,picked_hero,win,match_id,start_time,patch_id
"[56, 63, 93, 5, 2]","[20, 32, 54, 27, 36]",56,1,3641531856,1514243438,26
"[8, 93, 1, 20, 14]","[17, 66, 35, 56, 97]",20,1,3641588156,1514247687,26
"[25, 96, 12, 95, 35]","[94, 87, 80, 14, 71]",96,1,3643454634,1514327391,26
"[3, 99, 37, 14, 41]","[44, 64, 5, 101, 113]",41,1,3643533448,1514333329,26
"[9, 28, 21, 8, 5]","[56, 74, 26, 40, 63]",28,1,3643599032,1514338099,26
"[42, 112, 36, 54, 99]","[33, 11, 6, 14, 2]",54,0,3643678756,1514342946,26
"[63, 43, 14, 95, 86]","[32, 114, 90, 39, 4]",95,0,3643744401,1514346576,26
"[106, 26, 17, 41, 86]","[14, 105, 11, 74, 20]",26,1,3644238502,1514368774,26
"[21, 42, 96, 19, 25]","[41, 67, 44, 34, 12]",96,1,3650077473,1514625239,26
"[26, 63, 96, 87, 25]","[52, 7, 19, 40, 14]",63,0,3650353651,1514635278,26
"[44, 47, 88, 9, 16]","[89, 64, 14, 17, 6]",47,0,3650702132,1514646086,26
"[44, 108, 62, 93, 4]","[106, 109, 101, 71, 96]",62,0,3651617465,1514689545,26
"[54, 42, 44, 68, 63]","[102, 81, 25, 93, 32]",44,0,3651663594,1514691988,26
"[61, 101, 22, 41, 81]","[109, 96, 63, 20, 65]",41,1,3651839792,1514700155,26
"[47, 67, 40, 45, 39]","[5, 9, 6, 7, 114]",40,1,3651905497,1514702890,26
"[18, 64, 109, 37, 95]","[71, 57, 75, 1, 60]",95,1,3651970199,1514705476,26
"[50, 44, 36, 86, 12]","[95, 42, 32, 106, 75]",12,1,3652099167,1514710165,26
"[75, 6, 42, 79, 70]","[34, 61, 78, 86, 98]",6,1,3652148759,1514711978,26
"[26, 94, 28, 60, 47]","[73, 21, 69, 104, 4]",28,0,3652416659,1514722015,26
"[44, 53, 4, 11, 2]","[17, 103, 78, 8, 71]",53,0,3654545178,1514815990,26
"[110, 15, 12, 108, 97]","[35, 85, 98, 20, 56]",12,0,3660649713,1515094181,26
"[74, 99, 20, 12, 14]","[11, 26, 42, 114, 101]",20,1,3662059110,1515161165,26
"[119, 31, 67, 73, 29]","[50, 13, 86, 46, 44]",31,1,3662235531,1515166363,26
"[53, 93, 90, 9, 35]","[22, 10, 4, 5, 104]",35,1,3662871922,1515194146,26
"[41, 86, 18, 68, 97]","[114, 83, 49, 101, 44]",41,1,3662931142,1515198127,26
"[14, 8, 30, 21, 49]","[40, 35, 44, 104, 7]",8,0,3664428996,1515257502,26
"[59, 47, 109, 96, 15]","[90, 23, 12, 10, 48]",47,1,3664499011,1515259946,26
"[27, 59, 44, 83, 1]","[61, 81, 32, 101, 14]",1,0,3664642244,1515265492,26
"[56, 5, 4, 22, 49]","[75, 8, 28, 14, 92]",22,1,3664912540,1515278353,26
"[6, 16, 12, 75, 83]","[1, 55, 86, 84, 90]",6,1,3666290507,1515336309,26
"[75, 28, 6, 93, 99]","[8, 104, 48, 56, 89]",93,1,3666337936,1515337858,26
"[28, 42, 40, 113, 90]","[49, 15, 20, 93, 68]",40,1,3669787035,1515506875,26
"[98, 102, 104, 94, 56]","[43, 99, 86, 62, 6]",104,1,3673919082,1515722582,26
"[5, 35, 98, 15, 75]","[2, 102, 11, 71, 22]",35,1,3683773227,1516172724,26
"[104, 75, 44, 62, 107]","[76, 74, 73, 54, 32]",75,0,3685001775,1516230318,26
"[77, 14, 1, 54, 44]","[21, 12, 34, 2, 104]",14,1,3685206063,1516246440,26
"[72, 23, 96, 27, 40]","[42, 26, 43, 114, 2]",27,0,3774777030,1520724983,29
"[39, 6, 98, 2, 60]","[5, 4, 13, 102, 71]",6,0,3774818183,1520728199,29
"[22, 4, 48, 50, 96]","[11, 114, 27, 31, 44]",96,0,3774845019,1520730322,29
"[96, 27, 6, 84, 12]","[26, 20, 9, 69, 108]",96,1,3775795300,1520771764,29
"[6, 97, 31, 119, 76]","[44, 4, 37, 113, 35]",6,0,3776639859,1520808578,29
"[63, 38, 6, 96, 104]","[13, 90, 120, 8, 2]",96,1,3776670635,1520811292,29
"[8, 15, 61, 21, 4]","[60, 41, 30, 93, 25]",8,0,3776965346,1520835293,29
"[119, 41, 71, 42, 23]","[59, 35, 76, 6, 12]",41,0,3776999058,1520837557,29
"[76, 11, 42, 45, 20]","[100, 32, 48, 101, 59]",20,0,3777172367,1520847587,29
"[21, 13, 20, 32, 54]","[11, 98, 14, 101, 62]",20,1,3777197018,1520848910,29
"[99, 12, 5, 110, 97]","[62, 100, 69, 114, 9]",110,0,3778262445,1520913018,29
"[95, 56, 26, 58, 16]","[44, 57, 40, 109, 88]",26,1,3778301055,1520915659,29
"[76, 6, 14, 25, 85]","[47, 12, 22, 34, 5]",6,0,3784352713,1521223953,30
"[53, 28, 96, 19, 49]","[50, 15, 84, 6, 100]",96,1,3784699679,1521241078,30
"[52, 36, 14, 15, 63]","[33, 50, 41, 22, 114]",14,0,3784766424,1521245669,30
"[20, 73, 32, 10, 75]","[19, 68, 95, 78, 120]",20,0,3785937318,1521298193,30
"[15, 39, 98, 77, 88]","[75, 104, 42, 32, 74]",88,1,3791683666,1521576054,30
"[14, 60, 86, 82, 99]","[54, 35, 108, 6, 63]",14,0,3792277031,1521620739,30
"[19, 111, 76, 71, 59]","[93, 34, 9, 91, 4]",59,1,3794695673,1521742473,30
"[45, 11, 1, 39, 51]","[27, 85, 74, 94, 2]",45,1,3796297397,1521827400,30
"[74, 110, 99, 15, 27]","[58, 48, 35, 29, 102]",99,0,3796378823,1521830977,30
"[45, 28, 61, 104, 14]","[44, 70, 17, 6, 75]",28,0,3796446509,1521834198,30
"[70, 20, 59, 26, 93]","[75, 60, 44, 9, 120]",70,1,3798434634,1521922533,30
"[93, 107, 61, 31, 59]","[16, 110, 67, 10, 94]",59,1,3798480863,1521924789,30
"[3, 23, 81, 42, 64]","[18, 72, 45, 110, 34]",81,1,3798517383,1521926707,30
"[45, 81, 22, 23, 20]","[10, 36, 55, 72, 1]",45,1,3800185046,1521999863,30
"[60, 101, 6, 14, 23]","[35, 41, 71, 67, 28]",6,1,3800249453,1522002611,30
"[6, 22, 68, 40, 99]","[47, 44, 45, 95, 63]",6,1,3800328538,1522006266,30
"[13, 20, 100, 4, 108]","[44, 26, 61, 107, 86]",4,1,3800462281,1522013830,30
"[119, 40, 7, 1, 2]","[44, 50, 101, 107, 84]",1,0,3800486201,1522015523,30
"[105, 69, 3, 35, 8]","[28, 22, 61, 93, 57]",35,0,3800517481,1522018013,30
"[71, 41, 57, 21, 87]","[4, 1, 22, 90, 62]",71,1,3801882839,1522088160,30
"[104, 3, 25, 73, 95]","[1, 54, 88, 79, 28]",104,0,3803495397,1522174595,30
"[93, 20, 90, 7, 44]","[1, 3, 64, 32, 74]",93,1,3803574018,1522178569,30
"[61, 41, 96, 42, 83]","[49, 6, 35, 27, 98]",96,0,3804707373,1522265971,30
"[47, 93, 112, 59, 40]","[69, 53, 49, 23, 110]",112,0,3804751162,1522268327,30
"[33, 25, 69, 59, 75]","[100, 63, 49, 95, 93]",75,1,3804809922,1522271934,30
"[67, 80, 45, 9, 82]","[114, 2, 14, 7, 86]",67,0,3806141723,1522342989,31
"[86, 73, 18, 96, 17]","[35, 48, 69, 8, 41]",96,0,3807786879,1522427419,31
"[76, 45, 7, 48, 59]","[1, 73, 42, 14, 54]",45,0,3807863949,1522430292,31
"[41, 4, 57, 88, 114]","[52, 74, 82, 60, 12]",57,0,3807944923,1522433406,31
"[44, 22, 71, 4, 2]","[88, 72, 34, 86, 39]",4,1,3808281365,1522451088,31
"[60, 4, 86, 48, 110]","[114, 26, 22, 73, 54]",4,0,3808319241,1522454243,31
"[99, 74, 54, 76, 77]","[42, 47, 10, 27, 4]",77,1,3809387273,1522504904,31
"[62, 56, 17, 93, 54]","[8, 98, 18, 75, 42]",93,0,3809430700,1522506212,31
"[47, 19, 86, 60, 59]","[27, 14, 17, 15, 32]",47,1,3809490017,1522508003,31
"[49, 11, 80, 29, 16]","[73, 50, 20, 104, 1]",29,0,3809863758,1522520497,31
"[60, 5, 42, 44, 40]","[6, 93, 8, 63, 89]",40,1,3809946429,1522523899,31
"[20, 35, 9, 41, 53]","[114, 47, 34, 74, 5]",20,0,3810772307,1522570982,31
"[108, 114, 77, 11, 67]","[27, 36, 18, 81, 41]",108,1,3810798073,1522572004,31
"[37, 27, 56, 14, 7]","[62, 93, 69, 92, 4]",37,0,3810832507,1522573366,31
"[10, 28, 16, 37, 71]","[5, 67, 29, 95, 32]",28,0,3811532541,1522598087,31
"[94, 45, 44, 120, 48]","[15, 25, 46, 3, 62]",94,1,3811802937,1522609019,31
"[2, 63, 20, 69, 35]","[28, 9, 32, 64, 44]",63,1,3811874386,1522612668,31
"[13, 44, 93, 101, 3]","[120, 104, 36, 76, 78]",93,0,3811915194,1522614982,31
"[35, 81, 33, 39, 41]","[2, 11, 113, 57, 4]",41,1,3812821606,1522672351,31
"[4, 8, 71, 74, 96]","[99, 9, 105, 11, 44]",8,0,3813157652,1522684098,31
"[70, 42, 14, 21, 48]","[76, 73, 38, 119, 4]",48,1,3813233701,1522687156,31
"[19, 73, 23, 70, 104]","[74, 61, 35, 41, 8]",70,1,3813731836,1522720876,31
"[10, 91, 71, 97, 56]","[54, 83, 23, 48, 98]",71,1,3814576123,1522766582,31
"[113, 104, 68, 81, 4]","[53, 42, 59, 51, 7]",81,0,3814717987,1522771911,31
"[81, 32, 104, 34, 14]","[86, 6, 114, 7, 56]",81,0,3814778993,1522774559,31
"[114, 81, 40, 38, 17]","[70, 21, 67, 120, 34]",40,0,3814892177,1522779879,31
"[55, 76, 30, 93, 9]","[51, 70, 44, 83, 23]",76,0,3816384463,1522867050,31
"[60, 2, 12, 20, 94]","[21, 109, 104, 43, 30]",94,0,3816693823,1522891794,31
"[70, 22, 89, 63, 65]","[28, 77, 102, 111, 30]",22,1,3819952567,1523057158,31
"[88, 73, 40, 56, 35]","[30, 48, 62, 41, 63]",40,1,3819993274,1523060960,31
"[102, 54, 1, 64, 44]","[57, 67, 9, 37, 56]",44,1,3820027583,1523064186,31
"[57, 6, 48, 37, 41]","[53, 8, 11, 21, 65]",41,0,3820155723,1523074145,31
"[85, 12, 86, 96, 38]","[15, 20, 6, 31, 23]",85,1,3820358235,1523085085,31
"[7, 95, 114, 30, 106]","[90, 84, 88, 43, 12]",114,1,3821843053,1523147353,31
"[94, 32, 120, 47, 6]","[104, 74, 99, 71, 41]",6,1,3821877243,1523150004,31
"[9, 67, 51, 114, 4]","[54, 98, 44, 32, 62]",67,0,3821923209,1523153609,31
"[11, 1, 41, 50, 53]","[15, 6, 32, 47, 14]",41,0,3823856813,1523250557,31
"[99, 4, 71, 42, 39]","[72, 93, 74, 32, 87]",4,1,3823898747,1523253241,31
"[6, 35, 10, 25, 14]","[44, 32, 87, 119, 99]",6,0,3823926511,1523254944,31
"[22, 104, 27, 42, 16]","[61, 17, 15, 11, 14]",22,1,3824618921,1523285068,31
"[20, 32, 63, 46, 94]","[72, 101, 60, 112, 74]",32,0,3824696563,1523287922,31
"[73, 39, 4, 101, 2]","[35, 30, 36, 44, 42]",4,0,3825765696,1523356466,31
"[120, 14, 41, 94, 5]","[42, 11, 2, 30, 8]",5,1,3826203123,1523372845,31
"[1, 25, 63, 97, 23]","[2, 4, 35, 86, 93]",63,1,3826287484,1523376083,31
"[22, 119, 69, 104, 18]","[81, 74, 37, 77, 6]",22,0,3827004436,1523426082,31
"[19, 34, 80, 60, 31]","[96, 55, 25, 95, 2]",19,0,3827859062,1523463314,31
"[41, 86, 74, 109, 33]","[27, 14, 99, 11, 44]",41,0,3827922083,1523466086,31
"[8, 59, 14, 16, 22]","[33, 54, 101, 63, 4]",22,0,3828620059,1523515960,32
"[74, 35, 20, 44, 23]","[30, 71, 62, 91, 113]",20,1,3829422039,1523549694,32
"[11, 105, 56, 68, 67]","[23, 34, 53, 12, 14]",67,1,3830099631,1523598043,32
"[70, 114, 75, 87, 60]","[50, 42, 97, 72, 62]",114,1,3830991454,1523636223,32
"[56, 7, 14, 17, 58]","[74, 4, 62, 12, 5]",56,1,3831047331,1523638370,32
"[77, 14, 46, 93, 16]","[30, 76, 108, 58, 23]",77,0,3831165026,1523643383,32
"[41, 14, 58, 17, 62]","[8, 6, 5, 104, 46]",41,1,3831697354,1523678808,32
"[22, 42, 21, 32, 40]","[14, 1, 45, 105, 47]",22,0,3831768165,1523682704,32
"[14, 11, 23, 86, 56]","[8, 5, 104, 44, 81]",56,0,3831881408,1523688119,32
"[47, 41, 62, 71, 1]","[32, 4, 84, 14, 2]",41,0,3831946522,1523690968,32
"[71, 76, 48, 46, 45]","[27, 74, 53, 70, 21]",48,0,3832218640,1523702089,32
"[99, 11, 26, 35, 32]","[68, 10, 74, 22, 14]",99,0,3832575616,1523714044,32
"[62, 54, 48, 10, 36]","[43, 99, 32, 33, 46]",48,1,3832658350,1523716573,32
"[60, 58, 75, 43, 46]","[93, 114, 19, 37, 71]",46,1,3832746504,1523719292,32
"[74, 18, 15, 47, 104]","[102, 44, 40, 63, 99]",18,0,3832834013,1523722179,32
"[22, 42, 104, 8, 32]","[53, 63, 95, 85, 14]",32,1,3832946044,1523726273,32
"[49, 108, 47, 102, 55]","[43, 25, 45, 96, 28]",102,1,3834938816,1523818327,32
"[26, 8, 59, 86, 101]","[84, 39, 46, 67, 49]",8,0,3835527361,1523862909,32
"[61, 101, 50, 88, 15]","[26, 31, 11, 49, 4]",88,0,3836117318,1523889470,32
"[47, 62, 14, 25, 102]","[67, 93, 5, 29, 48]",25,1,3836185243,1523891992,32
"[42, 56, 94, 44, 96]","[8, 34, 2, 36, 12]",42,1,3836400641,1523901731,32
"[95, 11, 14, 88, 18]","[73, 67, 104, 80, 27]",95,1,3836487475,1523906440,32
"[11, 114, 33, 71, 21]","[109, 99, 63, 95, 6]",21,0,3837235961,1523960747,32
"[59, 29, 54, 98, 77]","[8, 75, 25, 46, 32]",98,0,3837879301,1523986745,32
"[52, 99, 8, 104, 60]","[47, 32, 46, 6, 56]",60,0,3838396278,1524027294,32
"[54, 63, 36, 73, 35]","[69, 51, 104, 68, 10]",63,1,3839471344,1524076979,32
"[95, 47, 31, 22, 93]","[76, 21, 119, 109, 32]",47,1,3839523022,1524079956,32
"[95, 50, 49, 7, 69]","[56, 68, 6, 48, 99]",95,0,3840722424,1524151543,32
"[99, 44, 105, 104, 80]","[40, 20, 48, 34, 58]",44,0,3840946175,1524161363,32
"[21, 20, 62, 59, 93]","[13, 32, 105, 102, 18]",62,0,3840985192,1524163440,32
"[68, 89, 59, 106, 23]","[11, 83, 12, 18, 43]",89,0,3842543987,1524249942,32
"[39, 92, 6, 104, 35]","[98, 71, 61, 41, 42]",6,0,3843128083,1524289369,32
"[16, 18, 51, 55, 47]","[94, 32, 114, 75, 12]",51,0,3843285843,1524296525,32
"[45, 26, 1, 63, 16]","[49, 81, 33, 34, 114]",45,1,3843316395,1524297822,32
"[110, 54, 35, 41, 87]","[103, 93, 100, 20, 42]",41,0,3843400055,1524301237,32
"[114, 63, 40, 108, 67]","[88, 58, 81, 6, 22]",114,0,3843542864,1524307092,32
"[85, 28, 14, 31, 59]","[42, 9, 44, 106, 78]",31,0,3843625606,1524310191,32
"[7, 40, 56, 100, 94]","[17, 73, 108, 12, 28]",56,0,3843844443,1524317367,32
"[63, 54, 81, 40, 56]","[2, 18, 11, 78, 32]",63,1,3843927086,1524319857,32
"[84, 98, 42, 7, 46]","[12, 48, 44, 18, 20]",42,0,3843981987,1524321532,32
"[74, 52, 32, 58, 19]","[36, 1, 28, 73, 47]",32,0,3844064869,1524324080,32
"[16, 20, 73, 6, 104]","[101, 114, 44, 59, 30]",104,1,3846272437,1524421823,32
"[26, 110, 41, 44, 84]","[27, 20, 53, 15, 59]",44,0,3850744886,1524679441,32
"[71, 28, 72, 105, 62]","[48, 11, 53, 49, 56]",62,0,3852177248,1524764888,33
"[54, 75, 109, 16, 41]","[101, 93, 86, 104, 72]",54,0,3852799908,1524814911,33
"[79, 49, 16, 77, 35]","[8, 86, 11, 81, 45]",77,1,3853580358,1524848195,33
"[26, 45, 56, 84, 114]","[1, 86, 96, 34, 49]",114,1,3853621093,1524850073,33
"[99, 23, 38, 50, 8]","[97, 83, 109, 22, 114]",8,1,3853732651,1524855873,33
"[18, 30, 14, 59, 43]","[112, 56, 21, 94, 47]",59,0,3855364380,1524940557,33
"[104, 100, 94, 35, 71]","[6, 19, 64, 51, 99]",104,0,3867487547,1525515028,33
"[4, 105, 23, 63, 32]","[104, 86, 47, 27, 74]",63,1,3867553934,1525517281,33
"[17, 8, 12, 42, 73]","[1, 26, 62, 76, 85]",8,0,3868267365,1525536391,33
"[81, 21, 102, 52, 50]","[114, 35, 48, 93, 20]",50,0,3868348524,1525538774,33
"[70, 5, 92, 88, 73]","[18, 51, 101, 56, 1]",88,1,3868674795,1525550551,33
"[11, 52, 32, 56, 50]","[41, 71, 34, 53, 35]",11,1,3868721902,1525552743,33
"[10, 30, 108, 60, 76]","[66, 67, 49, 97, 17]",10,1,3868821768,1525558202,33
"[8, 84, 14, 20, 120]","[104, 35, 93, 108, 94]",120,1,3868853351,1525560320,33
"[11, 49, 80, 63, 33]","[74, 9, 37, 42, 1]",63,0,3871276313,1525648633,33
"[5, 104, 11, 67, 56]","[25, 21, 14, 53, 63]",5,1,3871925768,1525681814,33
"[99, 44, 22, 25, 104]","[100, 13, 81, 9, 114]",22,0,3873350552,1525724927,33
"[14, 11, 5, 114, 95]","[23, 104, 8, 42, 93]",5,0,3875350764,1525801606,33
"[42, 6, 104, 101, 67]","[34, 49, 4, 86, 2]",67,1,3875442323,1525805191,33
"[35, 44, 41, 119, 32]","[21, 14, 106, 109, 74]",35,1,3875529979,1525809075,33
"[22, 20, 40, 93, 54]","[35, 5, 105, 36, 44]",20,1,3876565589,1525861090,33
"[76, 18, 81, 74, 20]","[75, 21, 5, 12, 98]",20,0,3876773831,1525866970,33
"[63, 73, 4, 42, 114]","[26, 17, 54, 48, 14]",42,0,3876879977,1525869544,33
"[20, 22, 92, 21, 25]","[81, 109, 104, 46, 95]",20,1,3877003510,1525872253,33
"[99, 67, 3, 64, 11]","[21, 93, 48, 20, 22]",99,0,3877127054,1525874938,33
"[56, 58, 35, 6, 42]","[11, 62, 10, 40, 108]",56,0,3877579399,1525886082,33
"[114, 45, 41, 21, 28]","[40, 76, 32, 22, 42]",41,0,3877737238,1525892159,33
"[67, 7, 21, 17, 83]","[52, 95, 20, 35, 74]",67,1,3880094546,1525980368,34
"[8, 4, 48, 20, 68]","[21, 99, 35, 56, 45]",20,1,3884460054,1526130907,34
"[34, 26, 4, 1, 85]","[81, 25, 44, 70, 67]",4,1,3885046872,1526143204,34
"[4, 21, 28, 14, 74]","[84, 104, 32, 76, 54]",4,1,3885293688,1526150018,34
"[104, 63, 14, 95, 107]","[36, 43, 6, 51, 105]",63,1,3885349436,1526151836,34
"[71, 31, 86, 41, 30]","[2, 23, 75, 29, 1]",41,0,3885403394,1526153728,34
"[35, 48, 4, 74, 87]","[11, 62, 44, 23, 41]",4,1,3885714931,1526169177,34
"[97, 60, 85, 30, 8]","[10, 84, 25, 81, 73]",85,1,3885770671,1526172681,34
"[3, 62, 2, 17, 54]","[7, 5, 28, 76, 81]",3,1,3886891784,1526207117,34
"[20, 4, 14, 112, 49]","[30, 63, 67, 42, 104]",20,0,3886995007,1526209690,34
"[67, 2, 20, 14, 35]","[27, 81, 114, 16, 30]",20,1,3887791541,1526227203,34
"[7, 93, 34, 81, 4]","[101, 44, 2, 8, 25]",4,1,3887919460,1526230095,34
"[44, 4, 76, 68, 97]","[7, 88, 69, 56, 104]",68,0,3888286988,1526243794,34
"[42, 21, 8, 95, 31]","[82, 63, 110, 114, 89]",8,1,3888601337,1526264247,34
"[110, 26, 21, 98, 48]","[67, 71, 81, 84, 74]",48,0,3888641423,1526266427,34
"[37, 54, 8, 86, 106]","[83, 44, 39, 1, 27]",8,0,3888893917,1526278351,34
"[26, 49, 85, 100, 88]","[82, 18, 98, 27, 57]",100,1,3890599669,1526333180,34
"[99, 74, 73, 66, 20]","[4, 101, 14, 2, 44]",20,0,3890660984,1526336855,34
"[10, 4, 16, 1, 63]","[30, 39, 99, 35, 21]",63,1,3891649982,1526383407,34
"[41, 105, 44, 4, 57]","[2, 71, 14, 63, 23]",4,1,3892177982,1526396117,34
"[11, 19, 63, 21, 10]","[27, 32, 49, 20, 42]",63,0,3892298082,1526399105,34
"[35, 81, 111, 41, 112]","[74, 67, 71, 104, 36]",81,0,3892825889,1526419377,34
"[41, 106, 4, 62, 35]","[21, 51, 54, 6, 1]",4,1,3894736150,1526492996,34
"[48, 49, 73, 75, 5]","[109, 81, 55, 39, 108]",48,1,3894948252,1526502291,34
"[54, 102, 28, 41, 83]","[43, 23, 20, 109, 15]",83,0,3895011792,1526505762,34
"[83, 67, 94, 7, 47]","[14, 98, 49, 84, 57]",67,0,3895059760,1526509056,34
"[93, 69, 12, 4, 94]","[103, 106, 22, 48, 47]",94,0,3895148104,1526516227,34
"[57, 71, 47, 89, 63]","[114, 48, 90, 6, 19]",71,1,3895161947,1526517359,34
"[7, 81, 21, 76, 72]","[63, 36, 99, 46, 58]",76,0,3895940221,1526552362,34
"[30, 21, 60, 85, 104]","[99, 36, 59, 112, 88]",30,0,3897070013,1526586288,34
"[94, 42, 91, 57, 34]","[76, 56, 2, 88, 29]",57,0,3897256348,1526597530,34
"[18, 99, 74, 31, 25]","[73, 8, 50, 38, 10]",18,1,3909623175,1527090472,34
"[22, 112, 114, 76, 21]","[46, 97, 72, 23, 52]",114,1,3909702223,1527093181,34
"[26, 32, 42, 83, 81]","[52, 25, 104, 15, 17]",42,1,3909796489,1527096785,34
"[27, 32, 54, 63, 18]","[109, 47, 92, 11, 103]",27,1,3910011420,1527107601,34
"[48, 22, 14, 52, 88]","[36, 86, 44, 120, 74]",48,1,3910850199,1527156259,34
"[16, 89, 23, 81, 71]","[70, 42, 35, 25, 94]",81,1,3910944778,1527159928,34
"[73, 100, 59, 6, 34]","[108, 94, 8, 35, 36]",6,1,3911070094,1527164175,34
"[114, 27, 4, 8, 23]","[70, 14, 105, 107, 34]",4,1,3911342416,1527171728,34
"[42, 8, 27, 17, 88]","[63, 74, 22, 44, 40]",42,1,3911477089,1527175583,34
"[42, 26, 11, 101, 41]","[74, 83, 35, 104, 14]",42,1,3915513133,1527349074,34
"[32, 26, 33, 10, 4]","[14, 36, 108, 18, 27]",4,0,3915705215,1527354679,34
"[63, 14, 6, 11, 51]","[39, 10, 26, 70, 62]",6,0,3915824169,1527358730,34
"[26, 20, 2, 35, 48]","[14, 50, 103, 110, 112]",2,1,3916121303,1527373697,34
"[30, 4, 21, 33, 14]","[41, 75, 100, 105, 109]",4,0,3916142463,1527374980,34
"[72, 22, 26, 45, 95]","[44, 39, 2, 1, 12]",22,1,3917493753,1527428122,35
"[56, 101, 6, 28, 59]","[99, 120, 43, 61, 10]",28,1,3917575812,1527430278,35
"[56, 34, 2, 81, 14]","[10, 21, 76, 12, 39]",81,1,3917728231,1527434657,35
"[26, 42, 2, 59, 22]","[4, 30, 109, 11, 60]",42,1,3917811648,1527437429,35
"[74, 1, 5, 104, 94]","[17, 41, 8, 20, 14]",5,0,3917965924,1527443640,35
"[84, 35, 4, 29, 1]","[67, 9, 11, 20, 60]",35,0,3918265973,1527459768,35
"[41, 11, 105, 100, 7]","[95, 93, 104, 53, 43]",41,1,3918298892,1527462288,35
"[81, 100, 1, 76, 99]","[50, 106, 67, 18, 42]",81,0,3918336093,1527465402,35
"[56, 86, 14, 70, 55]","[105, 13, 54, 99, 42]",70,1,3920014224,1527536327,35
"[101, 14, 114, 25, 42]","[68, 23, 32, 20, 44]",42,0,3920225741,1527549925,35
"[23, 42, 36, 74, 35]","[2, 5, 8, 31, 52]",42,1,3920322980,1527557899,35
"[25, 44, 93, 114, 42]","[6, 19, 16, 18, 80]",44,1,3922015404,1527627211,35
"[99, 1, 82, 14, 20]","[104, 4, 101, 22, 44]",20,1,3922047365,1527629248,35
"[48, 74, 21, 71, 4]","[111, 93, 49, 3, 16]",4,1,3922078679,1527631452,35
"[23, 42, 21, 41, 20]","[56, 11, 44, 100, 16]",42,1,3922121594,1527635053,35
"[16, 53, 6, 11, 9]","[95, 12, 87, 103, 2]",6,1,3922147295,1527637777,35
"[12, 22, 99, 50, 42]","[41, 21, 85, 56, 31]",22,0,3922168788,1527639963,35
"[104, 74, 12, 100, 27]","[97, 44, 18, 6, 41]",12,1,3923316951,1527690928,35
"[101, 47, 97, 4, 14]","[99, 102, 90, 111, 11]",4,1,3923901583,1527714647,35
"[49, 87, 4, 13, 50]","[119, 44, 96, 46, 26]",4,1,3923945940,1527717606,35
"[35, 5, 29, 81, 74]","[39, 37, 47, 32, 48]",81,1,3923980654,1527720254,35
"[32, 35, 4, 21, 28]","[36, 85, 42, 67, 71]",4,0,3924018779,1527723487,35
"[96, 22, 42, 36, 71]","[19, 14, 74, 53, 59]",42,1,3924113471,1527731239,35
"[82, 21, 113, 42, 1]","[74, 94, 23, 30, 84]",42,0,3924169778,1527734883,35
"[39, 22, 32, 42, 93]","[44, 2, 72, 69, 101]",42,1,3924208092,1527737202,35
"[17, 97, 100, 18, 4]","[2, 9, 45, 34, 40]",4,1,3924331986,1527743926,35
"[113, 27, 81, 75, 42]","[12, 44, 53, 30, 14]",81,0,3924386850,1527746601,35
"[22, 98, 101, 8, 10]","[36, 5, 53, 47, 85]",22,1,3925640132,1527790695,35
"[42, 67, 5, 16, 21]","[17, 109, 104, 85, 19]",42,1,3925699442,1527793247,35
"[20, 60, 108, 22, 12]","[75, 29, 49, 34, 114]",22,1,3925789944,1527797561,35
"[72, 81, 57, 2, 71]","[41, 78, 20, 14, 76]",81,0,3925865086,1527801894,35
"[42, 37, 43, 63, 39]","[41, 1, 99, 31, 34]",42,1,3925942399,1527807921,35
"[103, 81, 84, 46, 1]","[70, 5, 49, 20, 44]",81,1,3925972977,1527810941,35
"[56, 100, 42, 12, 41]","[26, 8, 74, 32, 14]",42,0,3926014913,1527814623,35
"[23, 25, 60, 84, 54]","[103, 40, 45, 29, 35]",60,0,3927093208,1527862307,35
"[48, 5, 104, 22, 70]","[6, 105, 26, 35, 67]",22,0,3928148241,1527919222,35
"[81, 101, 28, 17, 23]","[32, 11, 84, 57, 99]",81,0,3928497891,1527932344,35
"[41, 11, 6, 59, 25]","[71, 106, 75, 14, 57]",11,1,3928759214,1527941260,35
"[94, 26, 67, 32, 53]","[9, 75, 56, 69, 95]",67,1,3929416286,1527960150,35
"[37, 28, 69, 22, 93]","[30, 27, 97, 8, 74]",22,0,3929632099,1527968294,35
"[6, 112, 36, 35, 71]","[28, 22, 51, 99, 47]",6,1,3929696181,1527971185,35
"[22, 120, 1, 97, 7]","[78, 16, 89, 48, 53]",1,0,3930782352,1528021811,35
"[81, 20, 25, 93, 4]","[14, 42, 44, 104, 74]",81,0,3931807867,1528056224,35
"[35, 1, 26, 27, 70]","[87, 21, 44, 88, 71]",35,1,3932235659,1528086522,35
"[48, 6, 23, 11, 62]","[32, 93, 72, 112, 29]",6,0,3932379255,1528094827,35
"[20, 71, 85, 35, 6]","[5, 37, 29, 47, 81]",35,1,3932900371,1528116428,35
"[21, 42, 20, 39, 99]","[6, 54, 44, 2, 57]",20,0,3933354363,1528130896,35
"[86, 108, 14, 94, 6]","[37, 33, 54, 1, 74]",6,1,3933632872,1528143780,35
"[11, 89, 2, 14, 6]","[74, 41, 32, 95, 26]",6,0,3934551580,1528198668,35
"[67, 33, 40, 76, 62]","[84, 11, 23, 100, 43]",67,1,3934985302,1528212381,35
